id,year,cob_bf,p_ab_lp,ubs_p_100_h
5204805,2013,,,
5204805,2014,,,
5204805,2015,48.56,40.09,"0,58"
5204805,2016,38.21,27.4,"0,57"
5204805,2017,36.44,29.58,"0,56"
5204805,2018,,,"0,54"
5204805,2019,,,"0,66"
5204805,2020,,,"0,65"
5204854,2010,,,
5204854,2011,,,
5204854,2012,,,
5204854,2013,,,
5204854,2014,,,
5204854,2015,60.39,69.4,"0,28"
5204854,2016,75.65,62.44,"0,28"
5204854,2017,72.66,64.29,"0,27"
5204854,2018,,,"0,26"
5204854,2019,,,"0,26"
5204854,2020,,,"0,38"
5204904,2010,,,
5204904,2011,,,
5204904,2012,,,
5204904,2013,,,
5204904,2014,,,
5204904,2015,74.06,78.76,"0,26"
5204904,2016,66.39,74.96,"0,25"
5204904,2017,66.65,72.98,"0,25"
5204904,2018,,,"0,25"
5204904,2019,,,"0,30"
5204904,2020,,,"0,30"
5204953,2010,,,
5204953,2011,,,
5204953,2012,,,
5204953,2013,,,
5204953,2014,,,
5204953,2015,80.8,84.43,"0,26"
5204953,2016,72.76,71.35,"0,28"
5204953,2017,72.28,68.12,"0,29"
5204953,2018,,,"0,41"
5204953,2019,,,"1,40"
5204953,2020,,,"1,64"
5205000,2010,,,
5205000,2011,,,
5205000,2012,,,
5205000,2013,,,
5205000,2014,,,
5205000,2015,59.67,58.01,"0,31"
5205000,2016,62.82,49.48,"0,31"
5205000,2017,57.86,47.33,"0,30"
5205000,2018,,,"0,30"
5205000,2019,,,"0,30"
5205000,2020,,,"0,30"
5205059,2010,,,
5205059,2011,,,
5205059,2012,,,
5205059,2013,,,
5205059,2014,,,
5205059,2015,62.57,70.37,"0,28"
5205059,2016,55.31,53.74,"0,28"
5205059,2017,57.28,57.07,"0,28"
5205059,2018,,,"0,29"
5205059,2019,,,"0,29"
5205059,2020,,,"0,29"
5205109,2010,,,
5205109,2011,,,
5205109,2012,,,
5205109,2013,,,
5205109,2014,,,
5205109,2015,60.75,53.56,"0,17"
5205109,2016,56.05,42.96,"0,18"
5205109,2017,42.21,40.12,"0,16"
5205109,2018,,,"0,14"
5205109,2019,,,"0,14"
5205109,2020,,,"0,14"
5205208,2010,,,
5205208,2011,,,
5205208,2012,,,
5205208,2013,,,
5205208,2014,,,
5205208,2015,52.72,65.98,"0,40"
5205208,2016,54.47,66.48,"0,40"
5205208,2017,51.37,62.62,"0,40"
5205208,2018,,,"0,40"
5205208,2019,,,"0,39"
5205208,2020,,,"0,39"
5205307,2010,,,
5205307,2011,,,
5205307,2012,,,
5205307,2013,,,
5205307,2014,,,
5205307,2015,75.72,73.82,"0,31"
5205307,2016,67.09,65.23,"0,31"
5205307,2017,59.62,64.3,"0,31"
5205307,2018,,,"0,31"
5205307,2019,,,"0,31"
5205307,2020,,,"0,31"
5205406,2010,,,
5205406,2011,,,
5205406,2012,,,
5205406,2013,,,
5205406,2014,,,
5205406,2015,47.83,47.17,"0,27"
5205406,2016,40.66,43.63,"0,27"
5205406,2017,36.9,39.54,"0,27"
5205406,2018,,,"0,27"
5205406,2019,,,"0,32"
5205406,2020,,,"0,31"
5205455,2010,,,
5205455,2011,,,
5205455,2012,,,
5205455,2013,,,
5205455,2014,,,
5205455,2015,59.72,48.87,"0,24"
5205455,2016,48.74,43.72,"0,24"
5205455,2017,49.37,41.85,"0,36"
5205455,2018,,,"0,47"
5205455,2019,,,"0,47"
5205455,2020,,,"0,46"
5205471,2010,,,
5205471,2011,,,
5205471,2012,,,
5205471,2013,,,
5205471,2014,,,
5205471,2015,43.59,53.63,"0,23"
5205471,2016,51.42,48.2,"0,34"
5205471,2017,50.9,44.5,"0,33"
5205471,2018,,,"0,31"
5205471,2019,,,"0,30"
5205471,2020,,,"0,29"
5205497,2010,,,
5205497,2011,,,
5205497,2012,,,
5205497,2013,,,
5205497,2014,,,
5205497,2015,66.02,68.15,"0,31"
5205497,2016,70.1,60.73,"0,31"
5205497,2017,68.18,52.51,"0,30"
5205497,2018,,,"0,29"
5205497,2019,,,"0,28"
5205497,2020,,,"0,29"
5205513,2010,,,
5205513,2011,,,
5205513,2012,,,
5205513,2013,,,
5205513,2014,,,
5205513,2015,76.73,82.3,"0,16"
5205513,2016,75.88,69.61,"0,26"
5205513,2017,73.7,63.17,"0,26"
5205513,2018,,,"0,25"
5205513,2019,,,"0,25"
5205513,2020,,,"0,24"
5205521,2010,,,
5205521,2011,,,
5205521,2012,,,
5205521,2013,,,
5205521,2014,,,
5205521,2015,78.39,79.56,"0,28"
5205521,2016,77.11,75.59,"0,57"
5205521,2017,79.77,76.54,"0,57"
5205521,2018,,,"0,59"
5205521,2019,,,"0,59"
5205521,2020,,,"0,60"
5205703,2010,,,
5205703,2011,,,
5205703,2012,,,
5205703,2013,,,
5205703,2014,,,
5205703,2015,47.12,65.1,"0,39"
5205703,2016,49.86,63.37,"0,39"
5205703,2017,47.44,58.32,"0,40"
5205703,2018,,,"0,42"
5205703,2019,,,"0,43"
5205703,2020,,,"0,44"
5205802,2010,,,
5205802,2011,,,
5205802,2012,,,
5205802,2013,,,
5205802,2014,,,
5205802,2015,46.85,62.53,"0,18"
5205802,2016,60.58,70.62,"0,18"
5205802,2017,69.03,72.19,"0,18"
5205802,2018,,,"0,18"
5205802,2019,,,"0,18"
5205802,2020,,,"0,18"
5205901,2010,,,
5205901,2011,,,
5205901,2012,,,
5205901,2013,,,
5205901,2014,,,
5205901,2015,56.8,37.21,"0,22"
5205901,2016,44.25,30.91,"0,22"
5205901,2017,38.31,30.86,"0,21"
5205901,2018,,,"0,21"
5205901,2019,,,"0,21"
5205901,2020,,,"0,20"
5206206,2010,,,
5206206,2011,,,
5206206,2012,,,
5206206,2013,,,
5206206,2014,,,
5206206,2015,72.39,61.05,"0,24"
5206206,2016,71.47,53.86,"0,24"
5206206,2017,65.63,44.19,"0,25"
5206206,2018,,,"0,26"
5206206,2019,,,"0,31"
5206206,2020,,,"0,32"
5206305,2010,,,
5206305,2011,,,
5206305,2012,,,
5206305,2013,,,
5206305,2014,,,
5206305,2015,51.5,51.89,"0,33"
5206305,2016,47.75,47.07,"0,33"
5206305,2017,38.65,31.09,"0,33"
5206305,2018,,,"0,34"
5206305,2019,,,"0,34"
5206305,2020,,,"0,34"
5206404,2010,,,
5206404,2011,,,
5206404,2012,,,
5206404,2013,,,
5206404,2014,,,
5206404,2015,56.93,56.81,"0,36"
5206404,2016,58.06,52.02,"0,36"
5206404,2017,59.32,54.22,"0,36"
5206404,2018,,,"0,36"
5206404,2019,,,"0,35"
5206404,2020,,,"0,35"
5206503,2010,,,
5206503,2011,,,
5206503,2012,,,
5206503,2013,,,
5206503,2014,,,
5206503,2015,57,49.24,"0,55"
5206503,2016,62.32,48.84,"0,55"
5206503,2017,59,34.17,"0,56"
5206503,2018,,,"0,57"
5206503,2019,,,"0,57"
5206503,2020,,,"0,58"
5206602,2010,,,
5206602,2011,,,
5206602,2012,,,
5206602,2013,,,
5206602,2014,,,
5206602,2015,66.08,65.93,"0,33"
5206602,2016,66.04,58.41,"0,34"
5206602,2017,34.06,26.77,"0,34"
5206602,2018,,,"0,70"
5206602,2019,,,"0,70"
5206602,2020,,,"0,71"
5206701,2010,,,
5206701,2011,,,
5206701,2012,,,
5206701,2013,,,
5206701,2014,,,
5206701,2015,78.73,77.83,"0,59"
5206701,2016,74.02,76.19,"0,59"
5206701,2017,75.97,62.45,"0,59"
5206701,2018,,,"0,60"
5206701,2019,,,"0,60"
5206701,2020,,,"0,61"
5206800,2010,,,
5206800,2011,,,
5206800,2012,,,
5206800,2013,,,
5206800,2014,,,
5206800,2015,52.37,66.29,"0,34"
5206800,2016,47.58,53.07,"0,34"
5206800,2017,53.34,48.69,"0,34"
5206800,2018,,,"0,34"
5206800,2019,,,"0,34"
5206800,2020,,,"0,34"
5206909,2010,,,
5206909,2011,,,
5206909,2012,,,
5206909,2013,,,
5206909,2014,,,
5206909,2015,61.93,66.32,"0,47"
5206909,2016,58.69,57.98,"0,47"
5206909,2017,50.07,43.96,"0,94"
5206909,2018,,,"0,96"
5206909,2019,,,"0,96"
5206909,2020,,,"0,48"
5207105,2010,,,
5207105,2011,,,
5207105,2012,,,
5207105,2013,,,
5207105,2014,,,
5207105,2015,42.07,45.42,"0,79"
5207105,2016,42.72,46.92,"0,79"
5207105,2017,57.49,63,"0,39"
5207105,2018,,,"0,40"
5207105,2019,,,"0,40"
5207105,2020,,,"0,40"
5207253,2010,,,
5207253,2011,,,
5207253,2012,,,
5207253,2013,,,
5207253,2014,,,
5207253,2015,62.24,69.4,"0,13"
5207253,2016,63.79,64.05,"0,13"
5207253,2017,59.04,62.05,"0,13"
5207253,2018,,,"0,14"
5207253,2019,,,"0,14"
5207253,2020,,,"0,14"
5207352,2010,,,
5207352,2011,,,
5207352,2012,,,
5207352,2013,,,
5207352,2014,,,
5207352,2015,45.3,38.8,"0,52"
5207352,2016,41.54,31.74,"0,53"
5207352,2017,44.06,26.72,"0,53"
5207352,2018,,,"0,54"
5207352,2019,,,"0,54"
5207352,2020,,,"0,54"
5207402,2010,,,
5207402,2011,,,
5207402,2012,,,
5207402,2013,,,
5207402,2014,,,
5207402,2015,60.27,61.64,"0,42"
5207402,2016,60.81,48.93,"0,41"
5207402,2017,64.2,42.31,"0,41"
5207402,2018,,,"0,41"
5207402,2019,,,"0,40"
5207402,2020,,,"0,40"
5207501,2010,,,
5207501,2011,,,
5207501,2012,,,
5207501,2013,,,
5207501,2014,,,
5207501,2015,51.42,62.81,"0,59"
5207501,2016,65.06,62.36,"0,30"
5207501,2017,53.34,53.6,"0,59"
5207501,2018,,,"0,61"
5207501,2019,,,"0,61"
5207501,2020,,,"0,61"
5207535,2010,,,
5207535,2011,,,
5207535,2012,,,
5207535,2013,,,
5207535,2014,,,
5207535,2015,71.53,77.15,"0,29"
5207535,2016,71.21,68.55,"0,29"
5207535,2017,66.74,51.71,"0,29"
5207535,2018,,,"0,30"
5207535,2019,,,"0,30"
5207535,2020,,,"0,30"
5207600,2010,,,
5207600,2011,,,
5207600,2012,,,
5207600,2013,,,
5207600,2014,,,
5207600,2015,72.29,80.97,"0,16"
5207600,2016,71.7,81.18,"0,16"
5207600,2017,84.15,84.72,"0,17"
5207600,2018,,,"0,18"
5207600,2019,,,"0,18"
5207600,2020,,,"0,18"
5207808,2010,,,
5207808,2011,,,
5207808,2012,,,
5207808,2013,,,
5207808,2014,,,
5207808,2015,65.56,71.86,"0,32"
5207808,2016,64.3,53.83,"0,31"
5207808,2017,55.93,42.97,"0,31"
5207808,2018,,,"0,31"
5207808,2019,,,"0,30"
5207808,2020,,,"0,37"
5207907,2010,,,
5207907,2011,,,
5207907,2012,,,
5207907,2013,,,
5207907,2014,,,
5207907,2015,70.59,76.22,"0,07"
5207907,2016,68.91,71.14,"0,27"
5207907,2017,64.88,65.97,"0,27"
5207907,2018,,,"0,31"
5207907,2019,,,"0,30"
5207907,2020,,,"0,29"
5208004,2010,,,
5208004,2011,,,
5208004,2012,,,
5208004,2013,,,
5208004,2014,,,
5208004,2015,77.25,85.31,"0,15"
5208004,2016,74.65,78.02,"0,15"
5208004,2017,68.94,72.75,"0,15"
5208004,2018,,,"0,14"
5208004,2019,,,"0,14"
5208004,2020,,,"0,15"
5208103,2010,,,
5208103,2011,,,
5208103,2012,,,
5208103,2013,,,
5208103,2014,,,
5208103,2015,74.01,73.58,"0,42"
5208103,2016,75.09,67.82,"0,43"
5208103,2017,65.85,49.94,"0,43"
5208103,2018,,,"0,46"
5208103,2019,,,"0,47"
5208103,2020,,,"0,48"
5208152,2010,,,
5208152,2011,,,
5208152,2012,,,
5208152,2013,,,
5208152,2014,,,
5208152,2015,48.5,43.94,"0,55"
5208152,2016,42.13,34.48,"0,54"
5208152,2017,39.28,34.11,"0,53"
5208152,2018,,,"0,53"
5208152,2019,,,"0,52"
5208152,2020,,,"0,52"
5208301,2010,,,
5208301,2011,,,
5208301,2012,,,
5208301,2013,,,
5208301,2014,,,
5208301,2015,75.22,87.77,"0,40"
5208301,2016,67.62,80.45,"0,40"
5208301,2017,67.19,75.8,"0,40"
5208301,2018,,,"0,41"
5208301,2019,,,"0,62"
5208301,2020,,,"0,63"
5208400,2010,,,
5208400,2011,,,
5208400,2012,,,
5208400,2013,,,
5208400,2014,,,
5208400,2015,67,57.68,"0,36"
5208400,2016,65.97,64.31,"0,35"
5208400,2017,61.62,55.28,"0,35"
5208400,2018,,,"0,36"
5208400,2019,,,"0,36"
5208400,2020,,,"0,36"
5208509,2010,,,
5208509,2011,,,
5208509,2012,,,
5208509,2013,,,
5208509,2014,,,
5208509,2015,54.17,46.16,"0,54"
5208509,2016,47.69,42.11,"0,54"
5208509,2017,47.36,44.72,"0,54"
5208509,2018,,,"0,54"
5208509,2019,,,"0,54"
5208509,2020,,,"0,53"
5208608,2010,,,
5208608,2011,,,
5208608,2012,,,
5208608,2013,,,
5208608,2014,,,
5208608,2015,56.55,53.09,"0,34"
5208608,2016,51.12,49.72,"0,36"
5208608,2017,58.35,54.23,"0,42"
5208608,2018,,,"0,41"
5208608,2019,,,"0,39"
5208608,2020,,,"0,38"
5208707,2010,,,
5208707,2011,,,
5208707,2012,,,
5208707,2013,,,
5208707,2014,,,
5208707,2015,51.08,60.77,"0,07"
5208707,2016,48.14,55.68,"0,06"
5208707,2017,43.88,51.64,"0,06"
5208707,2018,,,"0,06"
5208707,2019,,,"0,06"
5208707,2020,,,"0,05"
5208806,2010,,,
5208806,2011,,,
5208806,2012,,,
5208806,2013,,,
5208806,2014,,,
5208806,2015,56.27,56.5,"0,38"
5208806,2016,58.77,56.99,"0,37"
5208806,2017,53.98,53.5,"0,36"
5208806,2018,,,"0,35"
5208806,2019,,,"0,34"
5208806,2020,,,"0,33"
5208905,2010,,,
5208905,2011,,,
5208905,2012,,,
5208905,2013,,,
5208905,2014,,,
5208905,2015,64.33,61.53,"0,16"
5208905,2016,63.72,56.39,"0,21"
5208905,2017,54.35,48.25,"0,21"
5208905,2018,,,"0,22"
5208905,2019,,,"0,27"
5208905,2020,,,"0,27"
5209101,2010,,,
5209101,2011,,,
5209101,2012,,,
5209101,2013,,,
5209101,2014,,,
5209101,2015,50.9,53.35,"0,29"
5209101,2016,53.67,55.78,"0,32"
5209101,2017,39.42,40.58,"0,32"
5209101,2018,,,"0,32"
5209101,2019,,,"0,32"
5209101,2020,,,"0,35"
5209150,2010,,,
5209150,2011,,,
5209150,2012,,,
5209150,2013,,,
5209150,2014,,,
5209150,2015,63.09,59.45,"0,36"
5209150,2016,51.68,42.69,"0,36"
5209150,2017,48.64,41.39,"0,53"
5209150,2018,,,"0,52"
5209150,2019,,,"0,51"
5209150,2020,,,"0,50"
5209200,2010,,,
5209200,2011,,,
5209200,2012,,,
5209200,2013,,,
5209200,2014,,,
5209200,2015,59.52,56.17,"0,35"
5209200,2016,58.94,61.39,"0,35"
5209200,2017,49.01,48.48,"0,35"
5209200,2018,,,"0,42"
5209200,2019,,,"0,42"
5209200,2020,,,"0,42"
5209291,2010,,,
5209291,2011,,,
5209291,2012,,,
5209291,2013,,,
5209291,2014,,,
5209291,2015,64.23,68.08,"0,88"
5209291,2016,56.43,53.46,"0,89"
5209291,2017,59.27,51.22,"0,91"
5209291,2018,,,"0,98"
5209291,2019,,,"1,00"
5209291,2020,,,"1,03"
5209408,2010,,,
5209408,2011,,,
5209408,2012,,,
5209408,2013,,,
5209408,2014,,,
5209408,2015,77.39,81.92,"0,48"
5209408,2016,76.21,82.28,"0,48"
5209408,2017,75.38,78.4,"0,48"
5209408,2018,,,"0,51"
5209408,2019,,,"0,51"
5209408,2020,,,"0,52"
5209457,2010,,,
5209457,2011,,,
5209457,2012,,,
5209457,2013,,,
5209457,2014,,,
5209457,2015,61.95,63.09,"0,47"
5209457,2016,58.7,68,"0,48"
5209457,2017,67.95,72.2,"0,49"
5209457,2018,,,"0,54"
5209457,2019,,,"0,56"
5209457,2020,,,"0,58"
5209606,2010,,,
5209606,2011,,,
5209606,2012,,,
5209606,2013,,,
5209606,2014,,,
5209606,2015,54.55,41.32,"0,27"
5209606,2016,51.14,30.27,"0,27"
5209606,2017,62.14,51.34,"0,27"
5209606,2018,,,"0,54"
5209606,2019,,,"0,54"
5209606,2020,,,"0,54"
5209705,2010,,,
5209705,2011,,,
5209705,2012,,,
5209705,2013,,,
5209705,2014,,,
5209705,2015,62.04,59.39,"0,30"
5209705,2016,53.05,53.31,"0,30"
5209705,2017,54.6,53.44,"0,39"
5209705,2018,,,"0,42"
5209705,2019,,,"0,42"
5209705,2020,,,"0,32"
5209804,2010,,,
5209804,2011,,,
5209804,2012,,,
5209804,2013,,,
5209804,2014,,,
5209804,2015,66.93,65.43,"0,76"
5209804,2016,67.38,59.24,"0,77"
5209804,2017,53.5,50.27,"0,78"
5209804,2018,,,"0,83"
5209804,2019,,,"0,84"
5209804,2020,,,"1,14"
5209903,2010,,,
5209903,2011,,,
5209903,2012,,,
5209903,2013,,,
5209903,2014,,,
5209903,2015,82.85,88.09,"0,30"
5209903,2016,78.47,84.15,"0,30"
5209903,2017,75.53,70.78,"0,29"
5209903,2018,,,"0,29"
5209903,2019,,,"0,29"
5209903,2020,,,"0,28"
5209937,2010,,,
5209937,2011,,,
5209937,2012,,,
5209937,2013,,,
5209937,2014,,,
5209937,2015,68.69,69.55,"0,33"
5209937,2016,69.06,67.58,"0,33"
5209937,2017,56.06,52.36,"0,33"
5209937,2018,,,"0,33"
5209937,2019,,,"0,32"
5209937,2020,,,"0,32"
5209952,2010,,,
5209952,2011,,,
5209952,2012,,,
5209952,2013,,,
5209952,2014,,,
5209952,2015,63.23,75.64,"0,34"
5209952,2016,66.43,59.69,"0,33"
5209952,2017,61.18,46.82,"0,33"
5209952,2018,,,"0,32"
5209952,2019,,,"0,32"
5209952,2020,,,"0,38"
5210000,2010,,,
5210000,2011,,,
5210000,2012,,,
5210000,2013,,,
5210000,2014,,,
5210000,2015,51.07,56.94,"0,21"
5210000,2016,45.25,51.35,"0,21"
5210000,2017,42.83,45.1,"0,21"
5210000,2018,,,"0,19"
5210000,2019,,,"0,19"
5210000,2020,,,"0,21"
5210109,2010,,,
5210109,2011,,,
5210109,2012,,,
5210109,2013,,,
5210109,2014,,,
5210109,2015,55.82,54.54,"0,38"
5210109,2016,57.27,54.58,"0,38"
5210109,2017,58.28,56.06,"0,37"
5210109,2018,,,"0,37"
5210109,2019,,,"0,33"
5210109,2020,,,"0,37"
5210158,2010,,,
5210158,2011,,,
5210158,2012,,,
5210158,2013,,,
5210158,2014,,,
5210158,2015,60.81,71.88,"0,34"
5210158,2016,69.32,66.99,"0,34"
5210158,2017,72,69.32,"0,34"
5210158,2018,,,"0,35"
5210158,2019,,,"0,35"
5210158,2020,,,"0,35"
5210208,2010,,,
5210208,2011,,,
5210208,2012,,,
5210208,2013,,,
5210208,2014,,,
5210208,2015,39.25,44.79,"0,25"
5210208,2016,40.23,44.57,"0,25"
5210208,2017,35.54,38.09,"0,28"
5210208,2018,,,"0,29"
5210208,2019,,,"0,29"
5210208,2020,,,"0,29"
5210307,2010,,,
5210307,2011,,,
5210307,2012,,,
5210307,2013,,,
5210307,2014,,,
5210307,2015,44.14,57.52,"0,34"
5210307,2016,39.23,51.03,"0,34"
5210307,2017,49.95,61.96,"0,34"
5210307,2018,,,"0,36"
5210307,2019,,,"0,36"
5210307,2020,,,"0,36"
5210406,2010,,,
5210406,2011,,,
5210406,2012,,,
5210406,2013,,,
5210406,2014,,,
5210406,2015,52.17,36.02,"0,25"
5210406,2016,61,23.24,"0,25"
5210406,2017,56.72,17.9,"0,25"
5210406,2018,,,"0,26"
5210406,2019,,,"0,26"
5210406,2020,,,"0,25"
5210562,2010,,,
5210562,2011,,,
5210562,2012,,,
5210562,2013,,,
5210562,2014,,,
5210562,2015,54.35,72.36,"0,43"
5210562,2016,54.85,59.44,"0,42"
5210562,2017,48.67,55.5,"0,42"
5210562,2018,,,"0,43"
5210562,2019,,,"0,00"
5210562,2020,,,"0,00"
5210604,2010,,,
5210604,2011,,,
5210604,2012,,,
5210604,2013,,,
5210604,2014,,,
5210604,2015,59.87,74.94,"0,18"
5210604,2016,55.34,62.38,"0,37"
5210604,2017,59.08,66.27,"0,37"
5210604,2018,,,"0,38"
5210604,2019,,,"0,38"
5210604,2020,,,"0,38"
5210802,2010,,,
5210802,2011,,,
5210802,2012,,,
5210802,2013,,,
5210802,2014,,,
5210802,2015,40.71,34.78,"0,20"
5210802,2016,41.77,32.98,"0,20"
5210802,2017,35.31,23.76,"0,21"
5210802,2018,,,"0,22"
5210802,2019,,,"0,22"
5210802,2020,,,"0,22"
5210901,2010,,,
5210901,2011,,,
5210901,2012,,,
5210901,2013,,,
5210901,2014,,,
5210901,2015,69.28,60.85,"0,24"
5210901,2016,62.11,57.88,"0,23"
5210901,2017,50.29,44.23,"0,23"
5210901,2018,,,"0,27"
5210901,2019,,,"0,26"
5210901,2020,,,"0,26"
5211008,2010,,,
5211008,2011,,,
5211008,2012,,,
5211008,2013,,,
5211008,2014,,,
5211008,2015,61.75,75.3,"0,44"
5211008,2016,59.41,56.93,"0,46"
5211008,2017,56.94,51.11,"0,48"
5211008,2018,,,"0,56"
5211008,2019,,,"0,60"
5211008,2020,,,"0,64"
5211206,2010,,,
5211206,2011,,,
5211206,2012,,,
5211206,2013,,,
5211206,2014,,,
5211206,2015,59.64,63.24,"0,15"
5211206,2016,56.41,62.01,"0,15"
5211206,2017,57.88,45.76,"0,15"
5211206,2018,,,"0,27"
5211206,2019,,,"0,23"
5211206,2020,,,"0,23"
5211305,2010,,,
5211305,2011,,,
5211305,2012,,,
5211305,2013,,,
5211305,2014,,,
5211305,2015,51.64,61.19,"0,44"
5211305,2016,58.44,66.63,"0,29"
5211305,2017,49.6,54.07,"0,43"
5211305,2018,,,"0,42"
5211305,2019,,,"0,28"
5211305,2020,,,"0,41"
5211404,2010,,,
5211404,2011,,,
5211404,2012,,,
5211404,2013,,,
5211404,2014,,,
5211404,2015,59.17,57.36,"0,34"
5211404,2016,51.78,50.72,"0,22"
5211404,2017,46.26,35.54,"0,33"
5211404,2018,,,"0,34"
5211404,2019,,,"0,34"
5211404,2020,,,"0,34"
5211503,2010,,,
5211503,2011,,,
5211503,2012,,,
5211503,2013,,,
5211503,2014,,,
5211503,2015,50.43,57.31,"0,21"
5211503,2016,55.67,62.63,"0,20"
5211503,2017,54.81,60.7,"0,22"
5211503,2018,,,"0,24"
5211503,2019,,,"0,26"
5211503,2020,,,"0,23"
5211602,2010,,,
5211602,2011,,,
5211602,2012,,,
5211602,2013,,,
5211602,2014,,,
5211602,2015,42.78,55.46,"0,38"
5211602,2016,49.11,59.53,"0,39"
5211602,2017,50.21,52.57,"0,39"
5211602,2018,,,"0,42"
5211602,2019,,,"0,42"
5211602,2020,,,"0,43"
5211701,2010,,,
5211701,2011,,,
5211701,2012,,,
5211701,2013,,,
5211701,2014,,,
5211701,2015,58.8,63.21,"0,32"
5211701,2016,60.96,61.25,"0,32"
5211701,2017,60.79,54.65,"0,32"
5211701,2018,,,"0,33"
5211701,2019,,,"0,33"
5211701,2020,,,"0,33"
5211800,2010,,,
5211800,2011,,,
5211800,2012,,,
5211800,2013,,,
5211800,2014,,,
5211800,2015,67.16,55.69,"0,24"
5211800,2016,66.27,50.66,"0,23"
5211800,2017,59.5,45.74,"0,23"
5211800,2018,,,"0,22"
5211800,2019,,,"0,22"
5211800,2020,,,"0,21"
5211909,2010,,,
5211909,2011,,,
5211909,2012,,,
5211909,2013,,,
5211909,2014,,,
5211909,2015,49.91,44.77,"0,16"
5211909,2016,46.06,42.31,"0,16"
5211909,2017,38.51,34.98,"0,14"
5211909,2018,,,"0,13"
5211909,2019,,,"0,13"
5211909,2020,,,"0,15"
5212006,2010,,,
5212006,2011,,,
5212006,2012,,,
5212006,2013,,,
5212006,2014,,,
5212006,2015,54.08,57.47,"0,33"
5212006,2016,57.41,49.94,"0,66"
5212006,2017,55.58,44.78,"0,67"
5212006,2018,,,"0,69"
5212006,2019,,,"0,35"
5212006,2020,,,"0,35"
5212055,2010,,,
5212055,2011,,,
5212055,2012,,,
5212055,2013,,,
5212055,2014,,,
5212055,2015,52.51,59.57,"0,41"
5212055,2016,63.86,69.88,"0,00"
5212055,2017,65.48,65.19,"0,81"
5212055,2018,,,"0,81"
5212055,2019,,,"0,80"
5212055,2020,,,"0,80"
5212105,2010,,,
5212105,2011,,,
5212105,2012,,,
5212105,2013,,,
5212105,2014,,,
5212105,2015,44.93,34.12,"0,40"
5212105,2016,42.15,26.23,"0,40"
5212105,2017,28.56,17.6,"0,40"
5212105,2018,,,"0,41"
5212105,2019,,,"0,41"
5212105,2020,,,"0,41"
5212204,2010,,,
5212204,2011,,,
5212204,2012,,,
5212204,2013,,,
5212204,2014,,,
5212204,2015,58.95,64.82,"0,31"
5212204,2016,56.32,55.34,"0,31"
5212204,2017,47.92,39.79,"0,31"
5212204,2018,,,"0,32"
5212204,2019,,,"0,33"
5212204,2020,,,"0,33"
5212253,2010,,,
5212253,2011,,,
5212253,2012,,,
5212253,2013,,,
5212253,2014,,,
5212253,2015,47.52,81.35,"0,70"
5212253,2016,67.63,79.68,"0,68"
5212253,2017,67.97,76.99,"0,67"
5212253,2018,,,"0,64"
5212253,2019,,,"0,63"
5212253,2020,,,"0,62"
5212303,2010,,,
5212303,2011,,,
5212303,2012,,,
5212303,2013,,,
5212303,2014,,,
5212303,2015,79.4,83.61,"0,37"
5212303,2016,64.63,72.71,"0,39"
5212303,2017,72.43,82.59,"0,52"
5212303,2018,,,"0,52"
5212303,2019,,,"0,52"
5212303,2020,,,"0,52"
5212501,2010,,,
5212501,2011,,,
5212501,2012,,,
5212501,2013,,,
5212501,2014,,,
5212501,2015,68.47,74.89,"0,11"
5212501,2016,62.83,67.56,"0,13"
5212501,2017,60.46,65.78,"0,13"
5212501,2018,,,"0,12"
5212501,2019,,,"0,13"
5212501,2020,,,"0,14"
5212600,2010,,,
5212600,2011,,,
5212600,2012,,,
5212600,2013,,,
5212600,2014,,,
5212600,2015,72.69,82.51,"0,41"
5212600,2016,68.14,64.32,"0,41"
5212600,2017,56.45,52.9,"0,41"
5212600,2018,,,"0,42"
5212600,2019,,,"0,42"
5212600,2020,,,"0,42"
5212709,2010,,,
5212709,2011,,,
5212709,2012,,,
5212709,2013,,,
5212709,2014,,,
5212709,2015,73.22,90.54,"0,38"
5212709,2016,80.16,87.49,"0,37"
5212709,2017,80.96,85.51,"0,36"
5212709,2018,,,"0,35"
5212709,2019,,,"0,34"
5212709,2020,,,"0,33"
5212808,2010,,,
5212808,2011,,,
5212808,2012,,,
5212808,2013,,,
5212808,2014,,,
5212808,2015,62.65,54.71,"0,19"
5212808,2016,61.43,52.27,"0,10"
5212808,2017,55.45,49.09,"0,20"
5212808,2018,,,"0,31"
5212808,2019,,,"0,32"
5212808,2020,,,"0,32"
5212907,2010,,,
5212907,2011,,,
5212907,2012,,,
5212907,2013,,,
5212907,2014,,,
5212907,2015,46.49,63.77,"0,46"
5212907,2016,54.24,60.04,"0,45"
5212907,2017,60.75,54.13,"0,45"
5212907,2018,,,"0,45"
5212907,2019,,,"0,45"
5212907,2020,,,"0,44"
5212956,2010,,,
5212956,2011,,,
5212956,2012,,,
5212956,2013,,,
5212956,2014,,,
5212956,2015,51.08,36.15,"0,44"
5212956,2016,66.7,24.06,"0,45"
5212956,2017,74.41,38.7,"0,45"
5212956,2018,,,"0,46"
5212956,2019,,,"0,46"
5212956,2020,,,"0,46"
5213004,2010,,,
5213004,2011,,,
5213004,2012,,,
5213004,2013,,,
5213004,2014,,,
5213004,2015,56.97,52.97,"0,23"
5213004,2016,64.33,44.87,"0,23"
